job_id,job_title, salary_usd ,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI08865,NLP Engineer,"76,858",Entry level,CT,Switzerland,Mid Cap Companies,Switzerland,50,"Git, SQL, Linux",Associate,1,Transportation,07-05-2024,01-07-2024,1928,9,Smart Analytics
AI08904,NLP Engineer,"49,274",Mid level,FT,India,Small Cap Companies,Denmark,0,"Tableau, TensorFlow, Python, Computer Vision, Deep Learning",PhD,3,Government,03-02-2024,09-04-2024,1784,8,AI Innovations
AI08942,NLP Engineer,"1,14,816",Mid level,PT,United States,Mid Cap Companies,United States,50,"Hadoop, Kubernetes, Data Visualization",Master,4,Telecommunications,28-03-2024,11-05-2024,1183,9,Machine Intelligence Group
AI08959,NLP Engineer,"67,515",Entry level,CT,Singapore,Small Cap Companies,Singapore,100,"PyTorch, TensorFlow, Java, Deep Learning",Associate,0,Energy,18-12-2024,14-01-2025,597,8,Digital Transformation LLC
AI08996,NLP Engineer,"84,304",Entry level,FL,United States,Small Cap Companies,Finland,100,"R, SQL, Hadoop, Mathematics, Linux",Bachelor,1,Education,27-08-2024,20-10-2024,1639,5,AI Innovations
AI09006,NLP Engineer,"1,01,052",Senior level,CT,India,large Cap Companies,India,100,"Python, TensorFlow, Linux, Docker",PhD,8,Telecommunications,15-10-2024,08-12-2024,1210,8,Smart Analytics
AI09013,NLP Engineer,"1,83,906",Senior level,FL,United Kingdom,Small Cap Companies,Sweden,0,"Git, Hadoop, MLOps",Master,8,Manufacturing,25-09-2024,23-11-2024,2341,8,Smart Analytics
AI09018,NLP Engineer,"62,850",Entry level,FT,Australia,Mid Cap Companies,Germany,100,"TensorFlow, Kubernetes, Computer Vision",Associate,0,Technology,26-01-2025,18-02-2025,2266,9,TechCorp Inc
AI09073,NLP Engineer,"1,40,384",Senior level,PT,France,Small Cap Companies,France,100,"MLOps, Azure, Scala",PhD,7,Education,24-09-2024,22-11-2024,1994,8,AI Innovations
AI09097,NLP Engineer,"1,73,586",Mid level,FT,Switzerland,large Cap Companies,Sweden,100,"Deep Learning, Statistics, Scala, Computer Vision",Master,4,Education,30-06-2024,25-08-2024,1404,9,Quantum Computing Inc
AI09113,NLP Engineer,"46,995",Entry level,CT,Israel,large Cap Companies,Israel,0,"Python, Hadoop, Deep Learning, TensorFlow, AWS",Master,0,Energy,13-11-2024,08-12-2024,1688,8,Algorithmic Solutions
AI09115,NLP Engineer,"57,078",Entry level,FL,Singapore,Small Cap Companies,Singapore,50,"Python, PyTorch, R, Docker",PhD,0,Gaming,07-04-2025,24-05-2025,1029,6,Machine Intelligence Group
AI09144,NLP Engineer,"64,137",Mid level,CT,Austria,large Cap Companies,Austria,0,"Python, Azure, Tableau",Bachelor,4,Energy,26-12-2024,04-02-2025,1367,5,Algorithmic Solutions
AI09164,NLP Engineer,"75,783",Senior level,FT,Austria,Mid Cap Companies,Austria,50,"AWS, SQL, Azure, PyTorch",Master,5,Telecommunications,08-02-2024,11-03-2024,1414,8,Digital Transformation LLC
AI09168,NLP Engineer,"68,834",Mid level,FT,Austria,large Cap Companies,Austria,50,"Python, Computer Vision, Linux",Bachelor,3,Education,13-05-2024,23-07-2024,1579,9,Cloud AI Solutions
AI09215,NLP Engineer,"88,157",Mid level,PT,Australia,Small Cap Companies,Australia,100,"Hadoop, Deep Learning, MLOps",PhD,4,Gaming,10-12-2024,21-01-2025,1783,8,Machine Intelligence Group
AI09231,NLP Engineer,"83,654",Senior level,CT,South Korea,Small Cap Companies,South Korea,50,"Scala, Data Visualization, Tableau, GCP",Bachelor,6,Technology,11-03-2024,30-04-2024,2379,9,Cognitive Computing
AI09337,NLP Engineer,"75,809",Mid level,FT,Canada,Small Cap Companies,Canada,0,"Kubernetes, MLOps, PyTorch, Deep Learning, R",Master,2,Gaming,04-02-2025,03-04-2025,1534,6,DeepTech Ventures
AI09358,NLP Engineer,"55,129",Mid level,PT,China,Mid Cap Companies,China,100,"R, SQL, Mathematics, Hadoop, NLP",Associate,3,Telecommunications,09-10-2024,28-10-2024,1552,6,Future Systems
AI09374,NLP Engineer,"58,496",Mid level,CT,India,Small Cap Companies,Sweden,100,"R, PyTorch, Computer Vision",Bachelor,2,Education,27-10-2024,07-01-2025,550,10,Predictive Systems
AI09380,NLP Engineer,"1,74,551",Executive,CT,Netherlands,Small Cap Companies,Netherlands,50,"NLP, Spark, Deep Learning, PyTorch, Docker",Master,11,Media,10-04-2024,10-06-2024,2336,6,Cloud AI Solutions
AI09382,NLP Engineer,"60,631",Mid level,FL,Austria,Mid Cap Companies,Austria,0,"Docker, GCP, MLOps, Data Visualization",Associate,3,Manufacturing,11-02-2024,09-04-2024,809,5,Predictive Systems
AI09402,NLP Engineer,"47,809",Entry level,CT,Austria,large Cap Companies,Austria,100,"Python, Git, Deep Learning, Spark, Statistics",Bachelor,1,Retail,07-04-2024,23-05-2024,1874,9,Cloud AI Solutions
AI09419,NLP Engineer,"1,52,870",Executive,CT,South Korea,Small Cap Companies,South Korea,0,"Scala, Java, Python, Hadoop",Master,15,Healthcare,18-02-2025,22-03-2025,1810,6,AI Innovations
AI09430,NLP Engineer,"67,150",Senior level,FL,Japan,Small Cap Companies,Ireland,50,"Scala, Kubernetes, SQL, GCP",PhD,9,Retail,08-11-2024,24-11-2024,898,6,Cloud AI Solutions
AI09435,NLP Engineer,"73,729",Entry level,FL,Australia,large Cap Companies,United States,100,"Docker, Kubernetes, Hadoop, Linux",Master,1,Retail,05-04-2024,12-05-2024,1864,6,Predictive Systems
AI09448,NLP Engineer,"50,173",Entry level,FL,Austria,Mid Cap Companies,Israel,100,"Spark, Computer Vision, Data Visualization, AWS",PhD,1,Automotive,19-01-2025,14-02-2025,2399,7,DataVision Ltd
AI09482,NLP Engineer,"3,33,893",Executive,CT,Denmark,large Cap Companies,Canada,100,"Linux, MLOps, Tableau, Python",Bachelor,10,Automotive,14-12-2024,08-02-2025,1698,8,Machine Intelligence Group
AI09489,NLP Engineer,"1,46,441",Executive,FT,Israel,Small Cap Companies,Israel,50,"Spark, Deep Learning, Python, Docker, Git",Bachelor,16,Real Estate,17-08-2024,18-10-2024,2051,9,Digital Transformation LLC
AI09498,NLP Engineer,"72,544",Mid level,CT,Sweden,Small Cap Companies,Netherlands,0,"Azure, Data Visualization, Python",PhD,2,Retail,05-01-2024,13-02-2024,770,7,DataVision Ltd
AI09535,NLP Engineer,"1,71,896",Senior level,PT,Norway,Small Cap Companies,Norway,50,"Java, Mathematics, Computer Vision, Data Visualization, Python",Bachelor,8,Consulting,04-08-2024,13-10-2024,564,5,TechCorp Inc
AI09561,NLP Engineer,"37,559",Entry level,CT,China,Mid Cap Companies,Switzerland,50,"Computer Vision, GCP, Python, TensorFlow",Bachelor,0,Media,16-01-2024,11-03-2024,989,9,Future Systems
AI09563,NLP Engineer,"2,41,695",Executive,FL,Sweden,Mid Cap Companies,Sweden,50,"SQL, Kubernetes, Data Visualization, Spark",PhD,14,Energy,13-10-2024,07-12-2024,1697,8,Cognitive Computing
AI09578,NLP Engineer,"2,52,153",Executive,CT,Australia,large Cap Companies,Australia,50,"Java, Git, Tableau, Data Visualization, TensorFlow",Associate,19,Government,17-10-2024,05-11-2024,1855,9,Advanced Robotics
AI09581,NLP Engineer,"1,93,142",Executive,FL,Singapore,large Cap Companies,Singapore,50,"Python, Data Visualization, Kubernetes, Tableau",Bachelor,17,Technology,11-08-2024,12-10-2024,1177,6,Neural Networks Co
AI09616,NLP Engineer,"1,51,915",Senior level,FL,Australia,Mid Cap Companies,Australia,100,"NLP, GCP, Hadoop",Master,9,Gaming,04-12-2024,20-12-2024,532,9,TechCorp Inc
AI09639,NLP Engineer,"57,763",Entry level,CT,Canada,Small Cap Companies,Canada,100,"SQL, Data Visualization, PyTorch, Java",Bachelor,0,Automotive,25-05-2024,23-07-2024,1020,8,Predictive Systems
AI09647,NLP Engineer,"1,50,016",Executive,PT,China,Small Cap Companies,China,50,"Tableau, Java, GCP, Deep Learning, R",Bachelor,15,Retail,30-05-2024,26-06-2024,1821,6,Neural Networks Co
AI09648,NLP Engineer,"1,77,743",Executive,FL,South Korea,Mid Cap Companies,Denmark,0,"SQL, Linux, Computer Vision, Data Visualization, GCP",Master,16,Energy,05-01-2025,18-03-2025,1132,9,TechCorp Inc
AI09657,NLP Engineer,"1,26,699",Senior level,CT,Australia,large Cap Companies,Australia,0,"Mathematics, Scala, Hadoop, Kubernetes",Bachelor,7,Education,11-09-2024,15-10-2024,1548,6,DeepTech Ventures
AI09680,NLP Engineer,"1,12,085",Senior level,FT,Canada,large Cap Companies,Canada,0,"Python, Tableau, Computer Vision, Scala, MLOps",Associate,9,Manufacturing,08-10-2024,03-11-2024,2029,9,TechCorp Inc
AI09700,NLP Engineer,"1,08,698",Entry level,CT,Switzerland,Mid Cap Companies,Switzerland,100,"Kubernetes, Python, Mathematics, GCP, MLOps",Bachelor,1,Government,25-08-2024,15-10-2024,585,7,Machine Intelligence Group
AI09726,NLP Engineer,"76,446",Entry level,PT,Singapore,large Cap Companies,China,50,"Hadoop, Mathematics, Data Visualization",Master,0,Telecommunications,17-05-2024,20-06-2024,802,8,Neural Networks Co
AI09736,NLP Engineer,"84,782",Senior level,PT,China,Mid Cap Companies,China,0,"Hadoop, Spark, Kubernetes, Java",Master,7,Media,14-06-2024,03-08-2024,2492,9,DataVision Ltd
AI09755,NLP Engineer,"35,831",Entry level,FT,India,Small Cap Companies,Ireland,50,"Tableau, Computer Vision, Kubernetes",Associate,0,Retail,25-04-2025,04-07-2025,632,9,Smart Analytics
AI09770,NLP Engineer,"52,330",Entry level,CT,Finland,Mid Cap Companies,Finland,50,"SQL, Kubernetes, Java, PyTorch",Bachelor,1,Manufacturing,26-04-2024,17-05-2024,1306,8,AI Innovations
AI09805,NLP Engineer,"1,45,898",Executive,FT,Israel,Mid Cap Companies,Israel,50,"GCP, Python, Mathematics, AWS, SQL",Bachelor,14,Finance,16-09-2024,04-11-2024,1437,8,Advanced Robotics
AI09820,NLP Engineer,"1,85,841",Executive,PT,Sweden,large Cap Companies,Sweden,100,"Azure, Deep Learning, Tableau",Bachelor,17,Government,21-08-2024,19-10-2024,691,9,TechCorp Inc
AI09831,NLP Engineer,"1,69,382",Senior level,FL,France,large Cap Companies,Germany,0,"Statistics, Data Visualization, Kubernetes",Associate,5,Healthcare,22-12-2024,28-02-2025,1999,9,AI Innovations
AI09845,NLP Engineer,"1,82,711",Senior level,PT,United Kingdom,large Cap Companies,United Kingdom,100,"Git, Python, Spark, SQL",Associate,9,Healthcare,31-12-2024,04-02-2025,1481,6,Advanced Robotics
AI09877,NLP Engineer,"94,226",Senior level,CT,India,Mid Cap Companies,India,100,"Hadoop, SQL, PyTorch, TensorFlow",PhD,6,Automotive,08-08-2024,11-09-2024,1786,9,AI Innovations
AI09880,NLP Engineer,"90,876",Senior level,FL,Israel,Mid Cap Companies,Norway,50,"Scala, AWS, Docker, GCP",Bachelor,5,Healthcare,26-01-2024,27-03-2024,2416,9,TechCorp Inc
AI09891,NLP Engineer,"2,04,450",Executive,PT,China,large Cap Companies,China,100,"Deep Learning, PyTorch, Azure, Scala",PhD,11,Government,17-10-2024,24-11-2024,1637,9,Predictive Systems
AI09895,NLP Engineer,"1,10,479",Senior level,FT,Singapore,Small Cap Companies,Israel,50,"AWS, Git, Computer Vision, TensorFlow",Master,5,Education,19-02-2024,05-04-2024,2212,9,Predictive Systems
AI09907,NLP Engineer,"1,57,618",Senior level,CT,Netherlands,large Cap Companies,Netherlands,50,"MLOps, Mathematics, Tableau, TensorFlow, Scala",Associate,7,Manufacturing,06-08-2024,03-09-2024,627,7,Cognitive Computing
AI09929,NLP Engineer,"1,00,272",Senior level,PT,India,large Cap Companies,India,100,"PyTorch, Docker, Mathematics, Python",Bachelor,5,Media,29-09-2024,24-11-2024,585,8,Algorithmic Solutions
AI09958,NLP Engineer,"1,33,824",Executive,CT,Japan,Small Cap Companies,Japan,0,"Data Visualization, AWS, PyTorch, Scala, Azure",Bachelor,12,Gaming,27-08-2024,29-10-2024,1752,6,Quantum Computing Inc
AI10023,NLP Engineer,"2,69,578",Executive,PT,United States,Small Cap Companies,United States,50,"Docker, Scala, Azure, Statistics, Git",Associate,12,Consulting,20-04-2024,12-06-2024,1423,10,DataVision Ltd
AI10028,NLP Engineer,"67,110",Entry level,CT,Singapore,large Cap Companies,Singapore,50,"NLP, Scala, Python",Bachelor,1,Automotive,18-06-2024,05-07-2024,2430,8,Autonomous Tech
AI10171,NLP Engineer,"1,53,168",Executive,PT,Germany,Small Cap Companies,Germany,100,"NLP, Hadoop, MLOps, Kubernetes",PhD,12,Technology,07-02-2024,06-04-2024,1050,7,TechCorp Inc
AI10173,NLP Engineer,"64,065",Mid level,FL,Canada,Small Cap Companies,Canada,0,"Kubernetes, SQL, Deep Learning, Docker, Java",Bachelor,3,Gaming,22-04-2025,10-06-2025,536,5,TechCorp Inc
AI10187,NLP Engineer,"1,67,926",Executive,PT,Canada,Mid Cap Companies,Canada,100,"Git, AWS, Kubernetes, Spark, Python",Master,10,Technology,16-01-2024,13-02-2024,2385,9,Quantum Computing Inc
AI10230,NLP Engineer,"91,317",Mid level,CT,Netherlands,Small Cap Companies,South Korea,50,"Kubernetes, Mathematics, Linux",Associate,3,Finance,01-04-2024,20-05-2024,1877,6,Algorithmic Solutions
AI10239,NLP Engineer,"1,42,025",Senior level,FT,United States,Mid Cap Companies,United States,0,"Java, Python, Git, Docker, Computer Vision",PhD,8,Technology,26-04-2024,21-06-2024,2121,6,Machine Intelligence Group
AI10242,NLP Engineer,"1,49,285",Executive,FT,Sweden,Mid Cap Companies,Sweden,0,"Java, Python, Data Visualization, Kubernetes, SQL",Associate,16,Energy,13-05-2024,28-05-2024,839,9,Neural Networks Co
AI10254,NLP Engineer,"37,906",Entry level,CT,Austria,Mid Cap Companies,Austria,0,"Azure, Kubernetes, GCP, MLOps, Hadoop",Master,0,Transportation,26-05-2024,12-06-2024,526,8,Smart Analytics
AI10313,NLP Engineer,"2,82,029",Executive,FL,United Kingdom,large Cap Companies,United Kingdom,50,"Hadoop, MLOps, Data Visualization, Python",PhD,10,Automotive,15-11-2024,15-12-2024,1301,9,Cloud AI Solutions
AI10333,NLP Engineer,"1,66,565",Senior level,FL,Germany,large Cap Companies,Germany,50,"TensorFlow, Data Visualization, Python, Computer Vision",Associate,5,Healthcare,04-08-2024,11-09-2024,1722,7,Advanced Robotics
AI10334,NLP Engineer,"67,328",Senior level,CT,Ireland,Small Cap Companies,Ireland,0,"Scala, Deep Learning, Java",PhD,8,Education,14-04-2025,19-06-2025,1793,6,Advanced Robotics
AI10342,NLP Engineer,"1,75,233",Executive,FT,Germany,Small Cap Companies,Germany,50,"Linux, GCP, Docker, Hadoop, Computer Vision",Associate,19,Transportation,18-04-2025,08-05-2025,2199,9,Quantum Computing Inc
AI10355,NLP Engineer,"86,492",Entry level,PT,Germany,large Cap Companies,United Kingdom,0,"Computer Vision, TensorFlow, Linux, Hadoop",PhD,0,Automotive,13-05-2024,16-07-2024,1247,5,Neural Networks Co
AI10408,NLP Engineer,"88,316",Mid level,FL,United States,Mid Cap Companies,Netherlands,0,"PyTorch, Scala, MLOps, TensorFlow, Data Visualization",Master,3,Energy,14-09-2024,14-11-2024,1928,8,Future Systems
AI10413,NLP Engineer,"1,65,830",Senior level,FT,Switzerland,Mid Cap Companies,Switzerland,0,"SQL, PyTorch, AWS",Associate,7,Telecommunications,16-02-2024,28-03-2024,646,5,DataVision Ltd
AI10419,NLP Engineer,"53,302",Mid level,FT,Japan,Small Cap Companies,Japan,50,"Statistics, Kubernetes, Tableau",Master,2,Consulting,04-07-2024,09-08-2024,1563,5,DeepTech Ventures
AI10426,NLP Engineer,"1,49,052",Executive,PT,Finland,Small Cap Companies,India,0,"GCP, Hadoop, Kubernetes, Scala, TensorFlow",Associate,12,Retail,18-10-2024,08-12-2024,2188,9,Machine Intelligence Group
AI10435,NLP Engineer,"69,624",Senior level,PT,Israel,Small Cap Companies,Israel,100,"PyTorch, TensorFlow, SQL, GCP",Master,8,Gaming,06-11-2024,22-12-2024,1897,8,DeepTech Ventures
AI10466,NLP Engineer,"1,03,191",Entry level,FL,United Kingdom,Mid Cap Companies,United Kingdom,0,"GCP, Java, NLP, Scala, Tableau",Associate,1,Retail,01-07-2024,27-08-2024,1615,7,AI Innovations
AI10515,NLP Engineer,"79,523",Entry level,CT,Singapore,large Cap Companies,Singapore,100,"Java, Linux, Computer Vision, Azure",Associate,1,Education,19-01-2024,10-03-2024,1208,9,Neural Networks Co
AI10570,NLP Engineer,"1,32,007",Senior level,PT,Germany,large Cap Companies,Germany,0,"Docker, GCP, Deep Learning, Kubernetes, SQL",Bachelor,5,Government,17-03-2025,23-04-2025,649,5,Algorithmic Solutions
AI10579,NLP Engineer,"1,62,653",Senior level,PT,Sweden,large Cap Companies,Canada,100,"NLP, SQL, MLOps, TensorFlow, Azure",Associate,8,Technology,28-03-2024,05-06-2024,2107,8,TechCorp Inc
AI10591,NLP Engineer,"1,20,406",Mid level,FL,Switzerland,Mid Cap Companies,Switzerland,0,"Python, Computer Vision, Data Visualization",PhD,3,Government,23-02-2024,01-05-2024,1747,8,Algorithmic Solutions
AI10607,NLP Engineer,"1,08,337",Senior level,FL,Finland,large Cap Companies,Denmark,0,"R, Mathematics, Java, Hadoop, Kubernetes",Associate,6,Real Estate,22-07-2024,08-09-2024,1694,8,Digital Transformation LLC
AI10628,NLP Engineer,"1,18,988",Mid level,PT,United States,Mid Cap Companies,Norway,0,"Mathematics, Kubernetes, SQL",Bachelor,4,Media,12-12-2024,08-01-2025,1519,9,Cognitive Computing
AI10642,NLP Engineer,"1,17,748",Senior level,FT,Sweden,Small Cap Companies,Sweden,100,"Data Visualization, Git, Azure",Master,8,Gaming,13-12-2024,13-02-2025,1391,9,Cloud AI Solutions
AI10652,NLP Engineer,"44,783",Entry level,CT,South Korea,Small Cap Companies,South Korea,100,"Mathematics, PyTorch, Kubernetes, Scala",Associate,0,Automotive,05-12-2024,31-01-2025,1260,5,Autonomous Tech
AI10661,NLP Engineer,"54,540",Entry level,FL,Ireland,Mid Cap Companies,Singapore,100,"AWS, Git, Docker, SQL",Associate,0,Telecommunications,16-08-2024,19-09-2024,1374,6,Smart Analytics
AI10682,NLP Engineer,"60,774",Entry level,FT,Sweden,large Cap Companies,Sweden,0,"TensorFlow, SQL, Data Visualization, Scala",PhD,0,Manufacturing,20-09-2024,17-11-2024,1799,7,Smart Analytics
AI10708,NLP Engineer,"88,676",Mid level,FT,Canada,Small Cap Companies,Canada,50,"Kubernetes, SQL, Linux, NLP, Java",Associate,4,Finance,25-09-2024,27-11-2024,2120,9,DeepTech Ventures
AI10732,NLP Engineer,"67,335",Mid level,PT,Finland,large Cap Companies,Finland,50,"GCP, TensorFlow, SQL, Deep Learning",PhD,4,Energy,19-04-2024,08-06-2024,1612,10,Cloud AI Solutions
AI10746,NLP Engineer,"1,70,408",Executive,FT,Finland,Mid Cap Companies,Finland,0,"Java, Kubernetes, Spark",Bachelor,10,Transportation,21-12-2024,16-02-2025,2212,8,Algorithmic Solutions
AI10779,NLP Engineer,"1,20,101",Mid level,FT,United Kingdom,Mid Cap Companies,United Kingdom,0,"Deep Learning, PyTorch, NLP",PhD,3,Consulting,24-11-2024,23-01-2025,526,8,Machine Intelligence Group
AI10781,NLP Engineer,"1,76,405",Senior level,FT,United States,large Cap Companies,United States,100,"MLOps, Linux, Python",Bachelor,6,Media,26-06-2024,30-08-2024,1671,9,Autonomous Tech
AI10783,NLP Engineer,"2,39,265",Executive,FT,Sweden,Mid Cap Companies,Sweden,0,"Scala, PyTorch, GCP",Associate,11,Government,08-03-2025,14-05-2025,1396,9,AI Innovations
AI10787,NLP Engineer,"66,276",Senior level,FL,China,Small Cap Companies,Canada,100,"PyTorch, R, GCP",Associate,8,Energy,06-04-2025,27-04-2025,2097,8,Quantum Computing Inc
AI10795,NLP Engineer,"52,428",Mid level,FL,South Korea,Small Cap Companies,South Korea,50,"Docker, Python, Deep Learning",Associate,3,Telecommunications,12-10-2024,27-10-2024,2035,7,DataVision Ltd
AI10830,NLP Engineer,"63,105",Entry level,CT,Sweden,Mid Cap Companies,Sweden,50,"Azure, PyTorch, Hadoop, Git",Associate,0,Gaming,22-04-2025,21-06-2025,1955,10,Autonomous Tech
AI10845,NLP Engineer,"1,09,494",Mid level,CT,Sweden,Mid Cap Companies,Norway,50,"PyTorch, Mathematics, AWS, SQL",Bachelor,4,Transportation,22-07-2024,22-08-2024,1942,6,DataVision Ltd
AI10859,NLP Engineer,"50,342",Entry level,PT,Finland,large Cap Companies,Denmark,50,"Data Visualization, Git, R, Scala, Docker",Associate,0,Gaming,02-10-2024,01-11-2024,1618,9,DeepTech Ventures
AI10870,NLP Engineer,"75,883",Mid level,PT,India,Mid Cap Companies,Sweden,100,"Azure, Kubernetes, Python, Computer Vision",Associate,4,Finance,01-02-2024,17-03-2024,1326,6,Digital Transformation LLC
AI10877,NLP Engineer,"1,74,543",Executive,PT,Australia,large Cap Companies,Australia,50,"Data Visualization, Spark, Java, Computer Vision, SQL",Master,18,Healthcare,09-07-2024,27-07-2024,2480,5,Machine Intelligence Group
AI10906,NLP Engineer,"1,21,009",Senior level,CT,Germany,Mid Cap Companies,Germany,0,"Java, Kubernetes, Docker, NLP",Associate,9,Technology,25-02-2024,27-04-2024,1289,5,Machine Intelligence Group
AI10936,NLP Engineer,"48,085",Entry level,FT,Austria,Mid Cap Companies,United Kingdom,50,"Hadoop, Kubernetes, Deep Learning, Python",PhD,1,Gaming,10-07-2024,19-08-2024,1820,9,Advanced Robotics
AI11036,NLP Engineer,"81,787",Mid level,FT,Finland,large Cap Companies,Finland,0,"PyTorch, AWS, NLP",Bachelor,2,Government,10-08-2024,19-10-2024,1928,8,Autonomous Tech
AI11040,NLP Engineer,"1,41,763",Senior level,PT,Singapore,Mid Cap Companies,Singapore,100,"SQL, Git, Mathematics, Python",Master,8,Real Estate,04-06-2024,16-08-2024,1921,7,Future Systems
